Equipment ID,Type,cycle_number,gap_days_to_next_checkout,is_last_cycle,label,idle_ratio,utilization,rental_length_days,n_prior_cycles,prior_idle_ratio_mean,prior_utilization_mean,prior_idle_ratio_last,prior_rental_length_mean
EQX1043,Grader,14,1,False,0,0.21052631578947367,0.75,16,13,0.1277270176982301,0.9064102564102564,0.0923076923076923,17.76923076923077
EQX1043,Grader,15,10,True,,0.16417910447761197,0.9333333333333332,14,14,0.1336412532761761,0.8952380952380953,0.21052631578947367,17.642857142857142
EQX1044,Excavator,1,12,False,0,0.6422018348623852,0.4875,13,0,,,,
EQX1044,Excavator,2,37,False,1,0.25882352941176473,0.7875,24,1,0.6422018348623852,0.4875,0.6422018348623852,13.0
EQX1044,Excavator,3,40,False,1,0.9574468085106382,0.05,19,2,0.45051268213707496,0.6375,0.25882352941176473,18.5
EQX1044,Excavator,4,1,False,0,0.4193548387096774,0.675,12,3,0.619490724261596,0.44166666666666665,0.9574468085106382,18.666666666666668
EQX1044,Excavator,5,14,False,1,0.3012048192771084,0.725,24,4,0.5694567528736164,0.5,0.4193548387096774,17.0
EQX1044,Excavator,6,6,False,0,0.5061728395061729,0.5,12,5,0.5158063661543147,0.545,0.3012048192771084,18.4
EQX1044,Excavator,7,11,False,0,0.32051282051282054,0.6625,10,6,0.5142007783796244,0.5375,0.5061728395061729,17.333333333333332
EQX1044,Excavator,8,11,False,0,1.0,0.0,13,7,0.4865310701129382,0.5553571428571429,0.32051282051282054,16.285714285714285
EQX1044,Excavator,9,23,False,1,1.0,0.0,28,8,0.5507146863488209,0.4859375,1.0,15.875
EQX1044,Excavator,10,20,True,,0.4606741573033708,0.6,26,9,0.6006352767545075,0.43194444444444446,1.0,17.22222222222222
EQX1045,Grader,1,23,False,1,0.791044776119403,0.2333333333333333,27,0,,,,
EQX1045,Grader,2,3,False,0,0.6020408163265306,0.65,17,1,0.791044776119403,0.2333333333333333,0.791044776119403,27.0
EQX1045,Grader,3,4,False,0,1.0,0.0,17,2,0.6965427962229669,0.44166666666666665,0.6020408163265306,22.0
EQX1045,Grader,4,33,False,1,0.986842105263158,0.016666666666666666,13,3,0.7976951974819779,0.29444444444444445,1.0,20.333333333333332
EQX1045,Grader,5,68,False,1,0.9833333333333334,0.016666666666666666,12,4,0.8449819244272729,0.225,0.986842105263158,18.5
EQX1045,Grader,6,3,False,0,0.7457627118644068,0.25,12,5,0.872652206208485,0.18333333333333332,0.9833333333333334,17.2
EQX1045,Grader,7,63,False,1,0.6097560975609757,0.5333333333333333,11,6,0.8515039571511386,0.19444444444444442,0.7457627118644068,16.333333333333332
EQX1045,Grader,8,46,True,,1.0,0.0,19,7,0.8169685486382583,0.24285714285714285,0.6097560975609757,15.571428571428571
EQX1046,Bulldozer,1,6,False,0,0.48809523809523814,0.5375,13,0,,,,
EQX1046,Bulldozer,2,6,False,0,0.26582278481012656,0.725,24,1,0.48809523809523814,0.5375,0.48809523809523814,13.0
EQX1046,Bulldozer,3,7,False,0,0.0909090909090909,0.875,25,2,0.37695901145268235,0.63125,0.26582278481012656,18.5
EQX1046,Bulldozer,4,3,False,0,0.24675324675324675,0.725,23,3,0.2816090379381519,0.7125,0.0909090909090909,20.666666666666668
EQX1046,Bulldozer,5,17,False,1,0.38095238095238093,0.65,27,4,0.2728950901419256,0.715625,0.24675324675324675,21.25
EQX1046,Bulldozer,6,4,False,0,0.5294117647058824,0.5,27,5,0.2945065483040167,0.7025,0.38095238095238093,22.4
EQX1046,Bulldozer,7,1,False,0,0.550561797752809,0.5,28,6,0.3336574177043276,0.6687500000000001,0.5294117647058824,23.166666666666668
EQX1046,Bulldozer,8,5,False,0,0.6,0.425,24,7,0.3646437577112535,0.6446428571428572,0.550561797752809,23.857142857142858
EQX1046,Bulldozer,9,28,False,1,0.4024390243902439,0.6125,12,8,0.3940632879973468,0.6171875,0.6,23.875
EQX1046,Bulldozer,10,3,False,0,0.0967741935483871,1.05,11,9,0.3949939253743354,0.6166666666666667,0.4024390243902439,22.555555555555557
EQX1046,Bulldozer,11,3,False,0,0.5180722891566264,0.5,26,10,0.3651719521917406,0.6599999999999999,0.0967741935483871,21.4
EQX1046,Bulldozer,12,36,True,,0.6033057851239669,0.6,13,11,0.379071982824912,0.6454545454545454,0.5180722891566264,21.818181818181817
EQX1047,Grader,1,3,False,0,0.3731343283582089,0.7000000000000001,21,0,,,,
EQX1047,Grader,2,28,False,1,0.5714285714285714,0.45,21,1,0.3731343283582089,0.7000000000000001,0.3731343283582089,21.0
EQX1047,Grader,3,2,False,0,0.21538461538461537,0.85,27,2,0.47228144989339016,0.5750000000000001,0.5714285714285714,21.0
EQX1047,Grader,4,6,False,0,0.734375,0.5666666666666667,16,3,0.38664917172379853,0.6666666666666666,0.21538461538461537,23.0
EQX1047,Grader,5,13,False,0,0.5689655172413793,0.4166666666666667,28,4,0.4735806287928489,0.6416666666666666,0.734375,21.25
EQX1047,Grader,6,19,False,1,0.6268656716417911,0.4166666666666667,26,5,0.492657606482555,0.5966666666666667,0.5689655172413793,22.6
EQX1047,Grader,7,47,False,1,0.5423728813559322,0.45,26,6,0.5150256173424277,0.5666666666666667,0.6268656716417911,23.166666666666668
EQX1047,Grader,8,9,False,0,0.38983050847457623,0.6,20,7,0.5189323693443569,0.55,0.5423728813559322,23.571428571428573
EQX1047,Grader,9,1,False,0,0.5,0.5333333333333333,27,8,0.5027946367356343,0.55625,0.38983050847457623,23.125
EQX1047,Grader,10,22,True,,0.6296296296296295,0.3333333333333333,18,9,0.502484121542786,0.5537037037037037,0.5,23.555555555555557
EQX1048,Crane,1,26,False,1,0.42000000000000004,0.58,25,0,,,,
EQX1048,Crane,2,1,False,0,0.3833333333333333,0.74,25,1,0.42000000000000004,0.58,0.42000000000000004,25.0
EQX1048,Crane,3,4,False,0,0.4716981132075472,0.5599999999999999,17,2,0.40166666666666667,0.6599999999999999,0.3833333333333333,25.0
EQX1048,Crane,4,37,False,1,0.32075471698113206,0.72,21,3,0.4250104821802935,0.6266666666666666,0.4716981132075472,22.333333333333332
EQX1048,Crane,5,5,False,0,0.3548387096774194,0.8,26,4,0.39894654088050313,0.6499999999999999,0.32075471698113206,22.0
EQX1048,Crane,6,4,False,0,0.8645833333333333,0.26,25,5,0.3901249746398864,0.6799999999999999,0.3548387096774194,22.8
EQX1048,Crane,7,0,False,0,0.8275862068965518,0.3,27,6,0.4692013677554609,0.61,0.8645833333333333,23.166666666666668
EQX1048,Crane,8,2,False,0,0.6538461538461539,0.36,15,7,0.5203992019184739,0.5657142857142857,0.8275862068965518,23.714285714285715
EQX1048,Crane,9,1,False,0,0.339622641509434,0.7,16,8,0.5370800709094339,0.54,0.6538461538461539,22.625
EQX1048,Crane,10,21,False,1,0.36,0.64,13,9,0.5151403565316561,0.5577777777777777,0.339622641509434,21.88888888888889
EQX1048,Crane,11,23,True,,0.5,0.5599999999999999,16,10,0.49962632087849046,0.5660000000000001,0.36,21.0
EQX1049,Excavator,1,21,False,1,0.7222222222222222,0.3125,23,0,,,,
EQX1049,Excavator,2,32,False,1,0.6860465116279069,0.3375,29,1,0.7222222222222222,0.3125,0.7222222222222222,23.0
EQX1049,Excavator,3,50,False,1,0.7529411764705882,0.2625,13,2,0.7041343669250646,0.325,0.6860465116279069,26.0
EQX1049,Excavator,4,49,False,1,0.76,0.225,17,3,0.7204033034402392,0.3041666666666667,0.7529411764705882,21.666666666666668
EQX1049,Excavator,5,15,False,1,0.7727272727272726,0.25,11,4,0.7303024775801793,0.284375,0.76,20.5
EQX1049,Excavator,6,80,False,1,0.8488372093023256,0.1625,12,5,0.738787436609598,0.2775,0.7727272727272726,18.6
EQX1049,Excavator,7,66,True,,0.6951219512195123,0.3125,10,6,0.7571290653917192,0.25833333333333336,0.8488372093023256,17.5
EQX1050,Excavator,1,12,False,0,0.7590361445783131,0.25,28,0,,,,
EQX1050,Excavator,2,1,False,0,0.7472527472527473,0.2875,21,1,0.7590361445783131,0.25,0.7590361445783131,28.0
EQX1050,Excavator,3,3,False,0,0.5348837209302325,0.5,16,2,0.7531444459155302,0.26875,0.7472527472527473,24.5
EQX1050,Excavator,4,26,False,1,0.9876543209876544,0.0125,9,3,0.6803908709204309,0.3458333333333334,0.5348837209302325,21.666666666666668
EQX1050,Excavator,5,0,False,0,0.9876543209876544,0.0125,26,4,0.7572067334372368,0.2625,0.9876543209876544,18.5
EQX1050,Excavator,6,54,False,1,0.725,0.275,17,5,0.8032962509473203,0.2125,0.9876543209876544,20.0
EQX1050,Excavator,7,63,False,1,0.8571428571428571,0.15,23,6,0.7902468757894336,0.22291666666666665,0.725,19.5
EQX1050,Excavator,8,11,False,0,0.7976190476190476,0.2125,26,7,0.7998034445542084,0.2125,0.8571428571428571,20.0
EQX1050,Excavator,9,4,True,,0.7222222222222222,0.3125,16,8,0.7995303949373133,0.2125,0.7976190476190476,20.75
EQX1051,Excavator,1,3,False,0,0.670886075949367,0.325,28,0,,,,
EQX1051,Excavator,2,33,False,1,0.47826086956521746,0.6,22,1,0.670886075949367,0.325,0.670886075949367,28.0
EQX1051,Excavator,3,7,False,0,0.9615384615384616,0.0375,15,2,0.5745734727572922,0.4625,0.47826086956521746,25.0
EQX1051,Excavator,4,19,False,1,0.6976744186046512,0.325,25,3,0.7035618023510154,0.3208333333333333,0.9615384615384616,21.666666666666668
EQX1051,Excavator,5,46,False,1,0.8372093023255814,0.175,27,4,0.7020899564144243,0.32187499999999997,0.6976744186046512,22.5
EQX1051,Excavator,6,22,False,1,0.6942148760330578,0.4625,10,5,0.7291138255966557,0.2925,0.8372093023255814,23.4
EQX1051,Excavator,7,11,False,0,0.5443037974683543,0.45,25,6,0.7232973340027228,0.3208333333333333,0.6942148760330578,21.166666666666668
EQX1051,Excavator,8,18,False,1,0.6447368421052632,0.3375,12,7,0.6977268287835273,0.3392857142857143,0.5443037974683543,21.714285714285715
EQX1051,Excavator,9,19,True,,0.7625,0.2375,15,8,0.6911030804487442,0.3390625,0.6447368421052632,20.5
EQX1052,Crane,1,3,False,0,0.58,0.42000000000000004,14,0,,,,
EQX1052,Crane,2,8,False,0,0.5,0.52,11,1,0.58,0.42000000000000004,0.58,14.0
EQX1052,Crane,3,57,False,1,0.6153846153846154,0.4,21,2,0.54,0.47000000000000003,0.5,12.5
EQX1052,Crane,4,6,False,0,0.5660377358490566,0.45999999999999996,26,3,0.5651282051282052,0.4466666666666667,0.6153846153846154,15.333333333333334
EQX1052,Crane,5,13,False,0,0.54,0.45999999999999996,14,4,0.565355587808418,0.45,0.5660377358490566,18.0
EQX1052,Crane,6,40,False,1,0.4807692307692307,0.54,27,5,0.5602844702467344,0.45199999999999996,0.54,17.2
EQX1052,Crane,7,7,False,0,0.5833333333333334,0.4,15,6,0.5470319303338171,0.4666666666666666,0.4807692307692307,18.833333333333332
EQX1052,Crane,8,58,False,1,0.631578947368421,0.42000000000000004,19,7,0.5522178450480337,0.4571428571428572,0.5833333333333334,18.285714285714285
EQX1052,Crane,9,56,True,,0.6964285714285715,0.33999999999999997,23,8,0.5621379828380821,0.4525,0.631578947368421,18.375
EQX1053,Crane,1,6,False,0,0.5,0.9800000000000001,28,0,,,,
EQX1053,Crane,2,1,False,0,0.537037037037037,0.5,19,1,0.5,0.9800000000000001,0.5,28.0
EQX1053,Crane,3,24,False,1,0.43396226415094336,0.6,28,2,0.5185185185185185,0.74,0.537037037037037,23.5
EQX1053,Crane,4,10,False,0,0.5,0.54,9,3,0.4903331003959934,0.6933333333333334,0.43396226415094336,25.0
EQX1053,Crane,5,7,False,0,0.15094339622641512,0.9,12,4,0.49274982529699507,0.655,0.5,21.0
EQX1053,Crane,6,17,False,1,0.3103448275862069,0.8,23,5,0.4243885394828791,0.704,0.15094339622641512,19.2
EQX1053,Crane,7,21,False,1,0.396551724137931,0.7,26,6,0.405381254166767,0.7200000000000001,0.3103448275862069,19.833333333333332
EQX1053,Crane,8,2,False,0,0.5,0.58,19,7,0.40411989273407617,0.7171428571428572,0.396551724137931,20.714285714285715
EQX1053,Crane,9,53,False,1,0.5,0.58,24,8,0.41610490614231666,0.7,0.5,20.5
EQX1053,Crane,10,8,False,0,0.4313725490196079,0.58,11,9,0.4254265832376148,0.6866666666666666,0.5,20.88888888888889
EQX1053,Crane,11,0,True,,0.44642857142857145,0.62,14,10,0.4260211798158141,0.6759999999999999,0.4313725490196079,19.9
EQX1054,Grader,1,15,False,1,0.9857142857142858,0.016666666666666666,27,0,,,,
EQX1054,Grader,2,38,False,1,1.0,0.0,29,1,0.9857142857142858,0.016666666666666666,0.9857142857142858,27.0
EQX1054,Grader,3,2,False,0,0.4067796610169491,0.5833333333333334,25,2,0.9928571428571429,0.008333333333333333,1.0,28.0
EQX1054,Grader,4,0,False,0,0.7499999999999999,0.26666666666666666,29,3,0.7974979822437449,0.20000000000000004,0.4067796610169491,27.0
EQX1054,Grader,5,26,False,1,0.53125,0.5,23,4,0.7856234866828087,0.21666666666666667,0.7499999999999999,27.5
EQX1054,Grader,6,1,False,0,0.6969696969696969,0.3333333333333333,26,5,0.734748789346247,0.2733333333333333,0.53125,26.6
EQX1054,Grader,7,103,True,,0.6701030927835052,0.5333333333333333,26,6,0.7284522739501553,0.2833333333333333,0.6969696969696969,26.5
EQX1055,Grader,1,0,False,0,0.1935483870967742,0.8333333333333334,25,0,,,,
EQX1055,Grader,2,2,False,0,0.24637681159420288,0.8666666666666667,27,1,0.1935483870967742,0.8333333333333334,0.1935483870967742,25.0
EQX1055,Grader,3,2,False,0,0.28378378378378377,0.8833333333333333,26,2,0.21996259934548854,0.8500000000000001,0.24637681159420288,26.0
EQX1055,Grader,4,2,False,0,0.9318181818181819,0.09999999999999999,15,3,0.24123632749158697,0.8611111111111112,0.28378378378378377,26.0
EQX1055,Grader,5,4,False,0,0.51,0.8166666666666668,24,4,0.4138817910732357,0.6708333333333334,0.9318181818181819,23.25
EQX1055,Grader,6,0,False,0,0.27419354838709675,0.75,23,5,0.43310543285858855,0.7,0.51,23.4
EQX1055,Grader,7,6,False,0,0.04838709677419355,0.9833333333333334,15,6,0.40662011878000665,0.7083333333333334,0.27419354838709675,23.333333333333332
EQX1055,Grader,8,6,False,0,0.13432835820895522,0.9666666666666667,18,7,0.35544397277917616,0.7476190476190476,0.04838709677419355,22.142857142857142
EQX1055,Grader,9,16,False,1,0.897196261682243,0.18333333333333335,24,8,0.3278045209578985,0.775,0.13432835820895522,21.625
EQX1055,Grader,10,2,False,0,0.18055555555555555,0.9833333333333334,11,9,0.3910702699272701,0.7092592592592593,0.897196261682243,21.88888888888889
EQX1055,Grader,11,10,False,0,0.3538461538461538,0.7000000000000001,21,10,0.37001879849009867,0.7366666666666667,0.18055555555555555,20.8
EQX1055,Grader,12,3,False,0,0.12307692307692308,0.9500000000000001,26,11,0.36854855806792186,0.7333333333333333,0.3538461538461538,20.818181818181817
EQX1055,Grader,13,6,False,0,0.234375,0.8166666666666668,15,12,0.3480925884853387,0.751388888888889,0.12307692307692308,21.25
EQX1055,Grader,14,1,True,,0.09999999999999999,0.9,15,13,0.33934508167877414,0.7564102564102565,0.234375,20.76923076923077
EQX1056,Bulldozer,1,0,False,0,0.8023255813953489,0.2125,26,0,,,,
EQX1056,Bulldozer,2,2,False,0,0.9333333333333333,0.075,26,1,0.8023255813953489,0.2125,0.8023255813953489,26.0
EQX1056,Bulldozer,3,52,False,1,0.9012345679012346,0.1,27,2,0.8678294573643411,0.14375,0.9333333333333333,26.0
EQX1056,Bulldozer,4,12,False,0,0.9662921348314606,0.0375,21,3,0.8789644942099724,0.12916666666666668,0.9012345679012346,26.333333333333332
EQX1056,Bulldozer,5,4,False,0,0.7111111111111111,0.325,19,4,0.9007964043653444,0.10625,0.9662921348314606,25.0
EQX1056,Bulldozer,6,1,False,0,0.6236559139784945,0.4375,15,5,0.8628593457144976,0.15,0.7111111111111111,23.8
EQX1056,Bulldozer,7,2,False,0,0.8888888888888888,0.1625,21,6,0.8229921070918306,0.19791666666666666,0.6236559139784945,22.333333333333332
EQX1056,Bulldozer,8,8,False,0,0.6590909090909091,0.375,26,7,0.8324059330628388,0.19285714285714287,0.8888888888888888,22.142857142857142
EQX1056,Bulldozer,9,32,False,1,0.8470588235294118,0.1625,11,8,0.8107415550663476,0.215625,0.6590909090909091,22.625
EQX1056,Bulldozer,10,32,True,,1.0,0.0,15,9,0.8147768071177992,0.20972222222222223,0.8470588235294118,21.333333333333332
EQX1057,Bulldozer,1,22,False,1,0.6829268292682927,0.325,23,0,,,,
EQX1057,Bulldozer,2,50,False,1,1.0,0.0,20,1,0.6829268292682927,0.325,0.6829268292682927,23.0
EQX1057,Bulldozer,3,20,False,1,0.891566265060241,0.1125,10,2,0.8414634146341464,0.1625,1.0,21.5
EQX1057,Bulldozer,4,55,False,1,0.9340659340659341,0.075,20,3,0.858164364776178,0.14583333333333334,0.891566265060241,17.666666666666668
EQX1057,Bulldozer,5,17,False,1,0.8677685950413223,0.2,11,4,0.877139757098617,0.128125,0.9340659340659341,18.25
EQX1057,Bulldozer,6,27,False,1,0.8414634146341463,0.1625,16,5,0.875265524687158,0.14250000000000002,0.8677685950413223,16.8
EQX1057,Bulldozer,7,1,False,0,0.6190476190476191,0.4,10,6,0.8696318396783228,0.14583333333333334,0.8414634146341463,16.666666666666668
EQX1057,Bulldozer,8,25,False,1,0.8333333333333334,0.1875,11,7,0.8338340938739365,0.18214285714285713,0.6190476190476191,15.714285714285714
EQX1057,Bulldozer,9,8,True,,0.8314606741573034,0.1875,20,8,0.8337714988063611,0.1828125,0.8333333333333334,15.125
EQX1058,Crane,1,17,False,1,0.6363636363636364,0.4,12,0,,,,
EQX1058,Crane,2,45,False,1,1.0,0.0,15,1,0.6363636363636364,0.4,0.6363636363636364,12.0
EQX1058,Crane,3,3,False,0,0.979591836734694,0.02,25,2,0.8181818181818181,0.2,1.0,13.5
EQX1058,Crane,4,24,False,1,1.0,0.0,23,3,0.8719851576994434,0.14,0.979591836734694,17.333333333333332
EQX1058,Crane,5,33,False,1,0.7704918032786886,0.27999999999999997,13,4,0.9039888682745826,0.10500000000000001,1.0,18.75
EQX1058,Crane,6,2,False,0,0.8518518518518519,0.16,14,5,0.8772894552754037,0.13999999999999999,0.7704918032786886,17.6
EQX1058,Crane,7,18,False,1,0.7543859649122807,0.27999999999999997,18,6,0.8730498547048118,0.14333333333333334,0.8518518518518519,17.0
EQX1058,Crane,8,28,False,1,0.9615384615384615,0.04,27,7,0.856097870448736,0.16285714285714287,0.7543859649122807,17.142857142857142
EQX1058,Crane,9,25,True,,0.6909090909090909,0.33999999999999997,27,8,0.8692779443349516,0.1475,0.9615384615384615,18.375
EQX1059,Crane,1,38,False,1,0.7605633802816901,0.33999999999999997,24,0,,,,
EQX1059,Crane,2,43,False,1,0.9411764705882353,0.06,29,1,0.7605633802816901,0.33999999999999997,0.7605633802816901,24.0
EQX1059,Crane,3,1,False,0,0.6666666666666667,0.33999999999999997,11,2,0.8508699254349628,0.19999999999999998,0.9411764705882353,26.5
EQX1059,Crane,4,141,False,1,0.72,0.27999999999999997,17,3,0.789468839178864,0.24666666666666667,0.6666666666666667,21.333333333333332
EQX1059,Crane,5,2,False,0,0.509090909090909,0.54,20,4,0.7721016293841481,0.255,0.72,20.25
EQX1059,Crane,6,54,True,,1.0,0.0,15,5,0.7194994853255002,0.312,0.509090909090909,20.2
EQX1060,Bulldozer,1,6,False,0,0.7126436781609197,0.3125,19,0,,,,
EQX1060,Bulldozer,2,7,False,0,0.7444444444444445,0.2875,13,1,0.7126436781609197,0.3125,0.7126436781609197,19.0
EQX1060,Bulldozer,3,10,False,0,1.0,0.0,20,2,0.7285440613026821,0.3,0.7444444444444445,16.0
EQX1060,Bulldozer,4,14,False,1,1.0,0.0,18,3,0.8190293742017881,0.19999999999999998,1.0,17.333333333333332
EQX1060,Bulldozer,5,18,False,1,0.9195402298850576,0.0875,19,4,0.8642720306513411,0.15,1.0,17.5
EQX1060,Bulldozer,6,4,False,0,0.8117647058823529,0.2,26,5,0.8753256704980844,0.1375,0.9195402298850576,17.8
EQX1060,Bulldozer,7,30,False,1,0.7471264367816093,0.275,27,6,0.8647321763954624,0.14791666666666667,0.8117647058823529,19.166666666666668
EQX1060,Bulldozer,8,0,False,0,0.7590361445783131,0.25,29,7,0.8479313564506263,0.1660714285714286,0.7471264367816093,20.285714285714285
EQX1060,Bulldozer,9,28,False,1,0.494949494949495,0.625,20,8,0.8368194549665872,0.1765625,0.7590361445783131,21.375
EQX1060,Bulldozer,10,10,True,,0.8095238095238095,0.15,22,9,0.7988339038535769,0.2263888888888889,0.494949494949495,21.22222222222222
EQX1061,Crane,1,30,False,1,0.36507936507936506,0.8,27,0,,,,
EQX1061,Crane,2,0,False,0,0.08771929824561403,1.04,14,1,0.36507936507936506,0.8,0.36507936507936506,27.0
EQX1061,Crane,3,13,False,0,0.3035714285714286,0.78,28,2,0.22639933166248954,0.92,0.08771929824561403,20.5
EQX1061,Crane,4,18,False,1,0.359375,0.82,21,3,0.25212336396546925,0.8733333333333334,0.3035714285714286,23.0
EQX1061,Crane,5,10,False,0,0.2542372881355932,0.8800000000000001,24,4,0.27893627297410195,0.86,0.359375,22.5
EQX1061,Crane,6,42,False,1,0.45454545454545453,0.6,11,5,0.27399647600640015,0.8640000000000001,0.2542372881355932,22.8
EQX1061,Crane,7,1,False,0,0.4912280701754386,0.58,12,6,0.3040879724295759,0.82,0.45454545454545453,20.833333333333332
EQX1061,Crane,8,17,False,1,1.0,0.0,12,7,0.3308222721075563,0.7857142857142857,0.4912280701754386,19.571428571428573
EQX1061,Crane,9,5,False,0,0.34426229508196726,0.8,14,8,0.41446948809411177,0.6875,1.0,18.625
EQX1061,Crane,10,30,True,,0.21568627450980396,0.8,18,9,0.4066686888705402,0.7,0.34426229508196726,18.11111111111111
EQX1062,Grader,1,9,False,0,0.20833333333333331,0.9500000000000001,21,0,,,,
EQX1062,Grader,2,0,False,0,0.34426229508196726,0.6666666666666666,11,1,0.20833333333333331,0.9500000000000001,0.20833333333333331,21.0
EQX1062,Grader,3,3,False,0,0.3333333333333333,0.7666666666666666,20,2,0.2762978142076503,0.8083333333333333,0.34426229508196726,16.0
EQX1062,Grader,4,13,False,0,0.2903225806451613,0.7333333333333334,14,3,0.2953096539162113,0.7944444444444444,0.3333333333333333,17.333333333333332
EQX1062,Grader,5,2,False,0,1.0,0.0,24,4,0.2940628855984488,0.7791666666666667,0.2903225806451613,16.5
EQX1062,Grader,6,4,False,0,0.7972972972972973,0.25,19,5,0.43525030847875906,0.6233333333333333,1.0,18.0
EQX1062,Grader,7,8,False,0,0.35000000000000003,0.65,28,6,0.4955914732818487,0.5611111111111111,0.7972972972972973,18.166666666666668
EQX1062,Grader,8,2,False,0,0.12903225806451613,0.9,26,7,0.47479269138444175,0.5738095238095238,0.35000000000000003,19.571428571428573
EQX1062,Grader,9,20,False,1,0.23529411764705882,0.8666666666666667,15,8,0.43157263721945105,0.6145833333333334,0.12903225806451613,20.375
EQX1062,Grader,10,31,False,1,0.38461538461538464,0.6666666666666666,12,9,0.40976391282251856,0.6425925925925926,0.23529411764705882,19.77777777777778
EQX1062,Grader,11,58,False,1,0.5194805194805194,0.6166666666666667,11,10,0.4072490600018052,0.645,0.38461538461538464,19.0
EQX1062,Grader,12,7,True,,0.24590163934426232,0.7666666666666666,12,11,0.4174519199544156,0.6424242424242425,0.5194805194805194,18.272727272727273
EQX1063,Excavator,1,7,False,0,0.02531645569620253,0.9625,25,0,,,,
EQX1063,Excavator,2,2,False,0,0.05063291139240506,0.9375,16,1,0.02531645569620253,0.9625,0.02531645569620253,25.0
EQX1063,Excavator,3,15,False,1,1.0,0.0,28,2,0.0379746835443038,0.95,0.05063291139240506,20.5
EQX1063,Excavator,4,3,False,0,0.47826086956521746,0.6,9,3,0.35864978902953587,0.6333333333333333,1.0,23.0
EQX1063,Excavator,5,1,False,0,0.23255813953488372,0.825,12,4,0.38855255916345627,0.625,0.47826086956521746,19.5
EQX1063,Excavator,6,25,False,1,0.0,0.9875,24,5,0.35735367523774175,0.665,0.23255813953488372,18.0
EQX1063,Excavator,7,3,False,0,0.26666666666666666,0.825,16,6,0.2977947293647848,0.71875,0.0,19.0
EQX1063,Excavator,8,4,False,0,0.4117647058823529,0.625,18,7,0.29334786326505363,0.7339285714285715,0.26666666666666666,18.571428571428573
EQX1063,Excavator,9,0,False,0,0.6086956521739131,0.5625,24,8,0.30814996859221605,0.7203125,0.4117647058823529,18.5
EQX1063,Excavator,10,19,False,1,0.09756097560975609,0.925,26,9,0.34154393343462686,0.7027777777777778,0.6086956521739131,19.11111111111111
EQX1063,Excavator,11,7,False,0,0.3647058823529412,0.675,11,10,0.31714563765213977,0.725,0.09756097560975609,19.8
EQX1063,Excavator,12,0,False,0,0.09090909090909091,1.0,22,11,0.32146929626130355,0.7204545454545455,0.3647058823529412,19.0
EQX1063,Excavator,13,4,False,0,0.5196078431372549,0.6125,12,12,0.3022559458152858,0.74375,0.09090909090909091,19.25
EQX1063,Excavator,14,4,True,,0.29411764705882354,0.75,27,13,0.31897532253236033,0.7336538461538461,0.5196078431372549,18.692307692307693
EQX1064,Bulldozer,1,7,False,0,0.7528089887640449,0.275,22,0,,,,
EQX1064,Bulldozer,2,9,False,0,0.6395348837209303,0.3875,24,1,0.7528089887640449,0.275,0.7528089887640449,22.0
EQX1064,Bulldozer,3,26,False,1,0.5875,0.4125,28,2,0.6961719362424876,0.33125000000000004,0.6395348837209303,23.0
EQX1064,Bulldozer,4,5,False,0,0.9245283018867924,0.1,10,3,0.6599479574949917,0.35833333333333334,0.5875,24.666666666666668
EQX1064,Bulldozer,5,151,False,1,0.6046511627906977,0.425,21,4,0.7260930435929419,0.29375,0.9245283018867924,21.0
EQX1064,Bulldozer,6,12,False,0,0.5851063829787234,0.4875,10,5,0.701804667432493,0.32,0.6046511627906977,21.0
EQX1064,Bulldozer,7,20,True,,0.5833333333333334,0.4375,14,6,0.6823549533568648,0.34791666666666665,0.5851063829787234,19.166666666666668
EQX1065,Excavator,1,12,False,0,0.4444444444444444,0.625,13,0,,,,
EQX1065,Excavator,2,10,False,0,0.8677685950413223,0.2,20,1,0.4444444444444444,0.625,0.4444444444444444,13.0
EQX1065,Excavator,3,1,False,0,0.4069767441860465,0.6375,16,2,0.6561065197428834,0.4125,0.8677685950413223,16.5
EQX1065,Excavator,4,8,False,0,0.3924050632911392,0.6,20,3,0.5730632612239378,0.4875,0.4069767441860465,16.333333333333332
EQX1065,Excavator,5,5,False,0,0.47191011235955055,0.5875,16,4,0.5278987117407381,0.515625,0.3924050632911392,17.25
EQX1065,Excavator,6,36,False,1,0.2954545454545454,0.775,25,5,0.5167009918645006,0.53,0.47191011235955055,17.0
EQX1065,Excavator,7,5,False,0,0.4285714285714286,0.65,22,6,0.4798265841295081,0.5708333333333333,0.2954545454545454,18.333333333333332
EQX1065,Excavator,8,0,False,0,0.5121951219512195,0.5,29,7,0.4725044190497824,0.5821428571428572,0.4285714285714286,18.857142857142858
EQX1065,Excavator,9,20,False,1,0.511904761904762,0.5125,19,8,0.47746575691246207,0.571875,0.5121951219512195,20.125
EQX1065,Excavator,10,50,True,,0.5057471264367817,0.5375,18,9,0.4812923130227176,0.5652777777777778,0.511904761904762,20.0
EQX1066,Excavator,1,21,False,1,0.46590909090909083,0.5875,20,0,,,,
EQX1066,Excavator,2,8,False,0,0.6987951807228915,0.3125,24,1,0.46590909090909083,0.5875,0.46590909090909083,20.0
EQX1066,Excavator,3,7,False,0,0.5,0.525,28,2,0.5823521358159911,0.45,0.6987951807228915,22.0
EQX1066,Excavator,4,66,False,1,0.9344262295081966,0.1,10,3,0.5549014238773274,0.47500000000000003,0.5,24.0
