Equipment ID,Type,Customer ID,Site ID,Check-Out Date,Check-In Date,Expected Return Date,Actual Check-In Date,Engine Hours/Day,Idle Hours/Day,Operating Days,Last Operator ID,penalty_charged,penalty_paid,is_overdue_now,cycle_number,gap_days_to_next_checkout,is_anomaly_ground_truth,is_last_cycle,label,idle_ratio,utilization,rental_length_days,n_prior_cycles,prior_idle_ratio_mean,prior_utilization_mean,prior_idle_ratio_last,prior_rental_length_mean,reallocatable_probability,reallocatable_flag
EQX1042,Crane,CUST08,S003,2025-03-22,,2025-04-09,,2.3,6.3,18,OP305,True,True,True,2,9,True,False,0,0.7325581395348837,0.45999999999999996,18,1,0.7090909090909091,0.32,0.7090909090909091,21.0,0.6429,True
EQX1042,Crane,CUST15,S004,2025-04-18,2025-05-14,2025-05-14,2025-05-14,1.0,4.6,26,OP244,False,,False,3,2,False,False,0,0.8214285714285714,0.2,26,2,0.7208245243128963,0.39,0.7325581395348837,19.5,0.527,True
EQX1042,Crane,CUST01,S005,2025-05-16,2025-06-01,2025-06-01,2025-06-01,1.5,3.2,16,OP130,False,,False,4,51,False,False,1,0.6808510638297872,0.3,16,3,0.7543592066847881,0.32666666666666666,0.8214285714285714,21.666666666666668,0.7387,True
EQX1042,Crane,CUST03,S005,2025-07-22,2025-08-11,2025-08-12,2025-08-11,3.3,2.4,21,OP300,False,,False,5,15,False,False,1,0.4210526315789474,0.6599999999999999,20,4,0.7359821709710379,0.32,0.6808510638297872,20.25,0.6683,True
EQX1042,Crane,CUST12,S003,2025-08-26,2025-09-24,2025-09-24,2025-09-24,0.9,5.0,29,OP266,False,,False,6,20,False,False,1,0.847457627118644,0.18,29,5,0.6729962630926198,0.388,0.4210526315789474,20.2,0.5398,True
EQX1042,Crane,CUST01,S002,2025-10-14,2025-10-30,2025-10-30,2025-10-30,2.4,2.6,16,OP280,False,,False,7,3,False,False,0,0.52,0.48,16,6,0.7020731570969572,0.35333333333333333,0.847457627118644,21.666666666666668,0.5259,True
EQX1042,Crane,CUST12,S004,2025-11-02,2025-11-26,2025-11-26,2025-11-26,2.9,3.0,24,OP311,False,,False,8,22,False,True,,0.5084745762711864,0.58,24,7,0.676062706083106,0.37142857142857144,0.52,20.857142857142858,0.5434,True
EQX1043,Grader,CUST08,S002,2025-01-01,2025-01-12,2025-01-13,2025-01-12,5.6,0.1,12,OP189,False,,False,1,5,False,False,0,0.01754385964912281,0.9333333333333332,11,0,,,,,0.3355,False
EQX1043,Grader,CUST14,S003,2025-01-17,2025-01-31,2025-02-01,2025-01-31,6.0,0.3,15,OP253,False,,False,2,5,False,False,0,0.047619047619047616,1.0,14,1,0.01754385964912281,0.9333333333333332,0.01754385964912281,11.0,0.2008,False
EQX1043,Grader,CUST17,S002,2025-02-05,2025-03-03,2025-03-04,2025-03-03,5.9,0.6,27,OP319,False,,False,3,1,False,False,0,0.0923076923076923,0.9833333333333334,26,2,0.03258145363408521,0.9666666666666666,0.047619047619047616,12.5,0.2709,False
EQX1043,Grader,CUST06,S006,2025-03-04,2025-03-20,2025-03-21,2025-03-20,5.4,0.4,17,OP239,False,,False,4,8,False,False,0,0.06896551724137931,0.9,16,3,0.05249019985862091,0.9722222222222222,0.0923076923076923,17.0,0.2273,False
EQX1043,Grader,CUST04,S003,2025-03-28,2025-04-22,2025-04-22,2025-04-22,5.8,0.1,25,OP323,False,,False,5,20,False,False,1,0.016949152542372885,0.9666666666666667,25,4,0.056609029204310504,0.9541666666666666,0.06896551724137931,16.75,0.4267,False
EQX1043,Grader,CUST01,S004,2025-05-12,2025-05-24,2025-05-25,2025-05-24,5.8,1.2,13,OP113,False,,False,6,3,False,False,0,0.17142857142857143,0.9666666666666667,12,5,0.04867705387192298,0.9566666666666667,0.016949152542372885,18.4,0.1979,False
EQX1043,Grader,CUST15,S006,2025-05-27,2025-06-14,2025-06-14,2025-06-14,4.9,1.3,18,OP316,False,,False,7,16,False,False,1,0.20967741935483872,0.8166666666666668,18,6,0.06913564013136439,0.9583333333333334,0.17142857142857143,17.333333333333332,0.4352,False
EQX1043,Grader,CUST17,S002,2025-06-30,2025-07-13,2025-07-13,2025-07-13,6.0,0.1,13,OP268,False,,False,8,2,False,False,0,0.01639344262295082,1.0,13,7,0.0892130371632893,0.9380952380952381,0.20967741935483872,17.428571428571427,0.288,False
EQX1043,Grader,CUST12,S005,2025-07-15,2025-07-27,2025-07-28,2025-07-27,6.4,0.6,13,OP287,False,,False,9,9,False,False,0,0.08571428571428572,1.0666666666666667,12,8,0.08011058784574698,0.9458333333333333,0.01639344262295082,16.875,0.1998,False
EQX1043,Grader,CUST18,S004,2025-08-05,2025-08-28,2025-08-28,2025-08-28,5.6,0.2,23,OP222,False,,False,10,4,False,False,0,0.034482758620689655,0.9333333333333332,23,9,0.08073322094225129,0.9592592592592593,0.08571428571428572,16.333333333333332,0.3002,False
EQX1043,Grader,CUST04,S005,2025-09-01,2025-09-21,2025-09-21,2025-09-21,5.4,0.7,20,OP116,False,,False,11,14,False,False,1,0.11475409836065573,0.9,20,10,0.07610817471009512,0.9566666666666667,0.034482758620689655,17.0,0.3975,False
EQX1043,Grader,CUST04,S002,2025-10-05,2025-10-20,2025-10-20,2025-10-20,2.0,4.5,15,OP189,False,,False,12,1,False,False,0,0.6923076923076923,0.3333333333333333,15,11,0.07962144049650972,0.9515151515151515,0.11475409836065573,17.272727272727273,0.2448,False
EQX1043,Grader,CUST06,S004,2025-10-21,2025-11-16,2025-11-16,2025-11-16,5.9,0.6,26,OP299,False,,False,13,0,False,False,0,0.0923076923076923,0.9833333333333334,26,12,0.1306786281474416,0.9,0.6923076923076923,17.083333333333332,0.2981,False
EQX1043,Grader,CUST01,S003,2025-11-16,2025-12-02,2025-12-03,2025-12-02,4.5,1.2,17,OP289,False,,False,14,1,False,False,0,0.21052631578947367,0.75,16,13,0.1277270176982301,0.9064102564102564,0.0923076923076923,17.76923076923077,0.1769,False
EQX1043,Grader,CUST18,S004,2025-12-03,2025-12-17,2025-12-17,2025-12-17,5.6,1.1,14,OP265,False,,False,15,10,False,True,,0.16417910447761197,0.9333333333333332,14,14,0.1336412532761761,0.8952380952380953,0.21052631578947367,17.642857142857142,0.2114,False
EQX1044,Excavator,CUST17,S001,2025-01-01,2025-01-14,2025-01-14,2025-01-14,3.9,7.0,13,OP285,False,,False,1,12,True,False,0,0.6422018348623852,0.4875,13,0,,,,,0.4476,False
EQX1044,Excavator,CUST15,S003,2025-01-26,2025-02-19,2025-02-19,2025-02-19,6.3,2.2,24,OP182,False,,False,2,37,False,False,1,0.25882352941176473,0.7875,24,1,0.6422018348623852,0.4875,0.6422018348623852,13.0,0.6113,True
EQX1044,Excavator,CUST03,S002,2025-03-28,2025-04-16,2025-04-16,2025-04-16,0.4,9.0,19,OP183,False,,False,3,40,True,False,1,0.9574468085106382,0.05,19,2,0.45051268213707496,0.6375,0.25882352941176473,18.5,0.6,True
EQX1044,Excavator,CUST07,S006,2025-05-26,2025-06-07,2025-06-08,2025-06-07,5.4,3.9,13,OP325,False,,False,4,1,False,False,0,0.4193548387096774,0.675,12,3,0.619490724261596,0.44166666666666665,0.9574468085106382,18.666666666666668,0.3281,False
EQX1044,Excavator,CUST12,S001,2025-06-08,2025-07-02,2025-07-03,2025-07-02,5.8,2.5,25,OP308,False,,False,5,14,False,False,1,0.3012048192771084,0.725,24,4,0.5694567528736164,0.5,0.4193548387096774,17.0,0.5215,True
EQX1044,Excavator,CUST05,S003,2025-07-16,2025-07-28,2025-07-28,2025-07-28,4.0,4.1,12,OP124,False,,False,6,6,False,False,0,0.5061728395061729,0.5,12,5,0.5158063661543147,0.545,0.3012048192771084,18.4,0.2978,False
EQX1044,Excavator,CUST15,S001,2025-08-03,2025-08-13,2025-08-13,2025-08-13,5.3,2.5,10,OP323,False,,False,7,11,False,False,0,0.32051282051282054,0.6625,10,6,0.5142007783796244,0.5375,0.5061728395061729,17.333333333333332,0.3255,False
EQX1044,Excavator,CUST16,S006,2025-08-24,2025-09-06,2025-09-07,2025-09-06,0.0,11.5,14,OP272,False,,False,8,11,True,False,0,1.0,0.0,13,7,0.4865310701129382,0.5553571428571429,0.32051282051282054,16.285714285714285,0.3274,False
EQX1044,Excavator,CUST13,S002,2025-09-17,2025-10-15,2025-10-15,2025-10-15,0.0,11.5,28,OP274,False,,False,9,23,True,False,1,1.0,0.0,28,8,0.5507146863488209,0.4859375,1.0,15.875,0.5782,True
EQX1044,Excavator,CUST07,S005,2025-11-07,2025-12-03,2025-12-04,2025-12-03,4.8,4.1,27,OP125,False,,False,10,20,False,True,,0.4606741573033708,0.6,26,9,0.6006352767545075,0.43194444444444446,1.0,17.22222222222222,0.4109,False
EQX1045,Grader,CUST17,S005,2025-01-01,2025-01-28,2025-01-28,2025-01-28,1.4,5.3,27,OP253,False,,False,1,23,False,False,1,0.791044776119403,0.2333333333333333,27,0,,,,,0.5627,True
EQX1045,Grader,CUST16,S004,2025-02-20,,2025-03-09,,3.9,5.9,17,OP262,True,True,True,2,3,True,False,0,0.6020408163265306,0.65,17,1,0.791044776119403,0.2333333333333333,0.791044776119403,27.0,0.5292,True
EQX1045,Grader,CUST09,S001,2025-03-12,2025-03-29,2025-03-29,2025-03-29,0.0,6.6,17,OP233,False,,False,3,4,False,False,0,1.0,0.0,17,2,0.6965427962229669,0.44166666666666665,0.6020408163265306,22.0,0.5751,True
EQX1045,Grader,CUST07,S003,2025-04-02,2025-04-15,2025-04-16,2025-04-15,0.1,7.5,14,OP144,False,,False,4,33,True,False,1,0.986842105263158,0.016666666666666666,13,3,0.7976951974819779,0.29444444444444445,1.0,20.333333333333332,0.7461,True
EQX1045,Grader,CUST13,S001,2025-05-18,2025-05-30,2025-05-31,2025-05-30,0.1,5.9,13,OP130,False,,False,5,68,False,False,1,0.9833333333333334,0.016666666666666666,12,4,0.8449819244272729,0.225,0.986842105263158,18.5,0.7273,True
EQX1045,Grader,CUST17,S004,2025-08-06,2025-08-18,2025-08-19,2025-08-18,1.5,4.4,13,OP268,False,,False,6,3,False,False,0,0.7457627118644068,0.25,12,5,0.872652206208485,0.18333333333333332,0.9833333333333334,17.2,0.6682,True
EQX1045,Grader,CUST03,S005,2025-08-21,,2025-09-01,,3.2,5.0,11,OP198,True,True,True,7,63,True,False,1,0.6097560975609757,0.5333333333333333,11,6,0.8515039571511386,0.19444444444444442,0.7457627118644068,16.333333333333332,0.7458,True
EQX1045,Grader,CUST04,S001,2025-11-03,2025-11-22,2025-11-22,2025-11-22,0.0,12.6,19,OP272,False,,False,8,46,True,True,,1.0,0.0,19,7,0.8169685486382583,0.24285714285714285,0.6097560975609757,15.571428571428571,0.7575,True
EQX1046,Bulldozer,CUST01,S002,2025-01-01,2025-01-14,2025-01-14,2025-01-14,4.3,4.1,13,OP179,False,,False,1,6,False,False,0,0.48809523809523814,0.5375,13,0,,,,,0.4349,False
EQX1046,Bulldozer,CUST09,S003,2025-01-20,2025-02-13,2025-02-13,2025-02-13,5.8,2.1,24,OP138,False,,False,2,6,False,False,0,0.26582278481012656,0.725,24,1,0.48809523809523814,0.5375,0.48809523809523814,13.0,0.3829,False
EQX1046,Bulldozer,CUST08,S001,2025-02-19,2025-03-16,2025-03-16,2025-03-16,7.0,0.7,25,OP208,False,,False,3,7,False,False,0,0.0909090909090909,0.875,25,2,0.37695901145268235,0.63125,0.26582278481012656,18.5,0.277,False
EQX1046,Bulldozer,CUST15,S002,2025-03-23,2025-04-15,2025-04-15,2025-04-15,5.8,1.9,23,OP210,False,,False,4,3,False,False,0,0.24675324675324675,0.725,23,3,0.2816090379381519,0.7125,0.0909090909090909,20.666666666666668,0.3217,False
EQX1046,Bulldozer,CUST03,S005,2025-04-18,2025-05-15,2025-05-15,2025-05-15,5.2,3.2,27,OP141,False,,False,5,17,False,False,1,0.38095238095238093,0.65,27,4,0.2728950901419256,0.715625,0.24675324675324675,21.25,0.4804,False
EQX1046,Bulldozer,CUST02,S006,2025-06-01,2025-06-28,2025-06-29,2025-06-28,4.0,4.5,28,OP155,False,,False,6,4,False,False,0,0.5294117647058824,0.5,27,5,0.2945065483040167,0.7025,0.38095238095238093,22.4,0.3445,False
EQX1046,Bulldozer,CUST17,S005,2025-07-02,2025-07-30,2025-07-31,2025-07-30,4.0,4.9,29,OP229,False,,False,7,1,False,False,0,0.550561797752809,0.5,28,6,0.3336574177043276,0.6687500000000001,0.5294117647058824,23.166666666666668,0.3422,False
EQX1046,Bulldozer,CUST11,S006,2025-07-31,2025-08-24,2025-08-24,2025-08-24,3.4,5.1,24,OP183,False,,False,8,5,False,False,0,0.6,0.425,24,7,0.3646437577112535,0.6446428571428572,0.550561797752809,23.857142857142858,0.3554,False
EQX1046,Bulldozer,CUST12,S003,2025-08-29,2025-09-10,2025-09-10,2025-09-10,4.9,3.3,12,OP282,False,,False,9,28,False,False,1,0.4024390243902439,0.6125,12,8,0.3940632879973468,0.6171875,0.6,23.875,0.4341,False
EQX1046,Bulldozer,CUST08,S003,2025-10-08,2025-10-19,2025-10-19,2025-10-19,8.4,0.9,11,OP171,False,,False,10,3,False,False,0,0.0967741935483871,1.05,11,9,0.3949939253743354,0.6166666666666667,0.4024390243902439,22.555555555555557,0.2399,False
EQX1046,Bulldozer,CUST06,S002,2025-10-22,2025-11-17,2025-11-18,2025-11-17,4.0,4.3,27,OP314,False,,False,11,3,False,False,0,0.5180722891566264,0.5,26,10,0.3651719521917406,0.6599999999999999,0.0967741935483871,21.4,0.3079,False
EQX1046,Bulldozer,CUST02,S004,2025-11-20,2025-12-03,2025-12-03,2025-12-03,4.8,7.3,13,OP230,False,,False,12,36,True,True,,0.6033057851239669,0.6,13,11,0.379071982824912,0.6454545454545454,0.5180722891566264,21.818181818181817,0.3213,False
EQX1047,Grader,CUST08,S006,2025-01-01,2025-01-22,2025-01-23,2025-01-22,4.2,2.5,22,OP295,False,,False,1,3,False,False,0,0.3731343283582089,0.7000000000000001,21,0,,,,,0.4375,False
EQX1047,Grader,CUST11,S002,2025-01-25,2025-02-15,2025-02-16,2025-02-15,2.7,3.6,22,OP216,False,,False,2,28,False,False,1,0.5714285714285714,0.45,21,1,0.3731343283582089,0.7000000000000001,0.3731343283582089,21.0,0.4869,False
EQX1047,Grader,CUST16,S003,2025-03-15,2025-04-11,2025-04-12,2025-04-11,5.1,1.4,28,OP215,False,,False,3,2,False,False,0,0.21538461538461537,0.85,27,2,0.47228144989339016,0.5750000000000001,0.5714285714285714,21.0,0.3259,False
EQX1047,Grader,CUST18,,2025-04-13,2025-04-29,2025-04-29,2025-04-29,3.4,9.4,16,,False,,False,4,6,True,False,0,0.734375,0.5666666666666667,16,3,0.38664917172379853,0.6666666666666666,0.21538461538461537,23.0,0.3404,False
EQX1047,Grader,CUST08,S005,2025-05-05,2025-06-02,2025-06-03,2025-06-02,2.5,3.3,29,OP259,False,,False,5,13,False,False,0,0.5689655172413793,0.4166666666666667,28,4,0.4735806287928489,0.6416666666666666,0.734375,21.25,0.3715,False
EQX1047,Grader,CUST02,S002,2025-06-15,2025-07-11,2025-07-12,2025-07-11,2.5,4.2,27,OP298,False,,False,6,19,False,False,1,0.6268656716417911,0.4166666666666667,26,5,0.492657606482555,0.5966666666666667,0.5689655172413793,22.6,0.4587,False
EQX1047,Grader,CUST03,S005,2025-07-30,2025-08-25,2025-08-26,2025-08-25,2.7,3.2,27,OP115,False,,False,7,47,False,False,1,0.5423728813559322,0.45,26,6,0.5150256173424277,0.5666666666666667,0.6268656716417911,23.166666666666668,0.4459,False
EQX1047,Grader,CUST07,S002,2025-10-11,2025-10-31,2025-11-01,2025-10-31,3.6,2.3,21,OP193,False,,False,8,9,False,False,0,0.38983050847457623,0.6,20,7,0.5189323693443569,0.55,0.5423728813559322,23.571428571428573,0.4012,False
EQX1047,Grader,CUST02,S001,2025-11-09,2025-12-06,2025-12-07,2025-12-06,3.2,3.2,28,OP206,False,,False,9,1,False,False,0,0.5,0.5333333333333333,27,8,0.5027946367356343,0.55625,0.38983050847457623,23.125,0.3605,False
EQX1047,Grader,CUST18,S001,2025-12-07,,2025-12-25,,2.0,3.4,18,OP226,True,True,False,10,22,True,True,,0.6296296296296295,0.3333333333333333,18,9,0.502484121542786,0.5537037037037037,0.5,23.555555555555557,0.323,False
EQX1048,Crane,CUST05,S003,2025-01-01,2025-01-26,2025-01-27,2025-01-26,2.9,2.1,26,OP138,False,,False,1,26,False,False,1,0.42000000000000004,0.58,25,0,,,,,0.4867,False
EQX1048,Crane,CUST18,S002,2025-02-21,2025-03-18,2025-03-18,2025-03-18,3.7,2.3,25,OP106,False,,False,2,1,False,False,0,0.3833333333333333,0.74,25,1,0.42000000000000004,0.58,0.42000000000000004,25.0,0.3198,False
EQX1048,Crane,CUST14,S001,2025-03-19,2025-04-05,2025-04-06,2025-04-05,2.8,2.5,18,OP274,False,,False,3,4,False,False,0,0.4716981132075472,0.5599999999999999,17,2,0.40166666666666667,0.6599999999999999,0.3833333333333333,25.0,0.3577,False
EQX1048,Crane,CUST15,S003,2025-04-09,2025-04-30,2025-04-30,2025-04-30,3.6,1.7,21,OP313,False,,False,4,37,False,False,1,0.32075471698113206,0.72,21,3,0.4250104821802935,0.6266666666666666,0.4716981132075472,22.333333333333332,0.4094,False
EQX1048,Crane,CUST09,S002,2025-06-06,2025-07-02,2025-07-02,2025-07-02,4.0,2.2,26,OP197,False,,False,5,5,False,False,0,0.3548387096774194,0.8,26,4,0.39894654088050313,0.6499999999999999,0.32075471698113206,22.0,0.3578,False
EQX1048,Crane,CUST12,S002,2025-07-07,2025-08-01,2025-08-01,2025-08-01,1.3,8.3,25,OP134,False,,False,6,4,True,False,0,0.8645833333333333,0.26,25,5,0.3901249746398864,0.6799999999999999,0.3548387096774194,22.8,0.3675,False
EQX1048,Crane,CUST16,S004,2025-08-05,,2025-09-01,,1.5,7.2,27,OP222,True,True,True,7,0,True,False,0,0.8275862068965518,0.3,27,6,0.4692013677554609,0.61,0.8645833333333333,23.166666666666668,0.3463,False
EQX1048,Crane,CUST07,S004,2025-09-01,2025-09-16,2025-09-16,2025-09-16,1.8,3.4,15,OP280,False,,False,8,2,False,False,0,0.6538461538461539,0.36,15,7,0.5203992019184739,0.5657142857142857,0.8275862068965518,23.714285714285715,0.317,False
EQX1048,Crane,CUST02,S002,2025-09-18,2025-10-04,2025-10-04,2025-10-04,3.5,1.8,16,OP277,False,,False,9,1,False,False,0,0.339622641509434,0.7,16,8,0.5370800709094339,0.54,0.6538461538461539,22.625,0.3161,False
EQX1048,Crane,CUST18,S006,2025-10-05,2025-10-18,2025-10-18,2025-10-18,3.2,1.8,13,OP144,False,,False,10,21,False,False,1,0.36,0.64,13,9,0.5151403565316561,0.5577777777777777,0.339622641509434,21.88888888888889,0.3783,False
EQX1048,Crane,CUST04,S005,2025-11-08,2025-11-24,2025-11-25,2025-11-24,2.8,2.8,17,OP154,False,,False,11,23,False,True,,0.5,0.5599999999999999,16,10,0.49962632087849046,0.5660000000000001,0.36,21.0,0.3436,False
EQX1049,Excavator,CUST01,S005,2025-01-01,2025-01-24,2025-01-24,2025-01-24,2.5,6.5,23,OP113,False,,False,1,21,False,False,1,0.7222222222222222,0.3125,23,0,,,,,0.5295,True
EQX1049,Excavator,CUST17,S001,2025-02-14,2025-03-15,2025-03-15,2025-03-15,2.7,5.9,29,OP173,False,,False,2,32,False,False,1,0.6860465116279069,0.3375,29,1,0.7222222222222222,0.3125,0.7222222222222222,23.0,0.68,True
EQX1049,Excavator,CUST14,,2025-04-16,2025-04-29,2025-04-29,2025-04-29,2.1,6.4,13,,False,,False,3,50,True,False,1,0.7529411764705882,0.2625,13,2,0.7041343669250646,0.325,0.6860465116279069,26.0,0.5873,True
EQX1049,Excavator,CUST05,S003,2025-06-18,,2025-07-05,,1.8,5.7,17,OP216,True,False,True,4,49,True,False,1,0.76,0.225,17,3,0.7204033034402392,0.3041666666666667,0.7529411764705882,21.666666666666668,0.7462,True
EQX1049,Excavator,CUST09,S004,2025-08-23,2025-09-03,2025-09-04,2025-09-03,2.0,6.8,12,OP180,False,,False,5,15,False,False,1,0.7727272727272726,0.25,11,4,0.7303024775801793,0.284375,0.76,20.5,0.7661,True
EQX1049,Excavator,CUST10,S005,2025-09-18,2025-09-30,2025-10-01,2025-09-30,1.3,7.3,13,OP244,False,,False,6,80,False,False,1,0.8488372093023256,0.1625,12,5,0.738787436609598,0.2775,0.7727272727272726,18.6,0.7571,True
EQX1049,Excavator,CUST15,S003,2025-12-19,2025-12-29,2025-12-29,2025-12-29,2.5,5.7,10,OP207,False,,False,7,66,False,True,,0.6951219512195123,0.3125,10,6,0.7571290653917192,0.25833333333333336,0.8488372093023256,17.5,0.7411,True
EQX1050,Excavator,CUST03,S002,2025-01-01,2025-01-29,2025-01-29,2025-01-29,2.0,6.3,28,OP324,False,,False,1,12,False,False,0,0.7590361445783131,0.25,28,0,,,,,0.5259,True
EQX1050,Excavator,CUST04,S005,2025-02-10,2025-03-03,2025-03-04,2025-03-03,2.3,6.8,22,OP217,False,,False,2,1,False,False,0,0.7472527472527473,0.2875,21,1,0.7590361445783131,0.25,0.7590361445783131,28.0,0.516,True
EQX1050,Excavator,CUST10,S006,2025-03-04,2025-03-20,2025-03-21,2025-03-20,4.0,4.6,17,OP307,False,,False,3,3,False,False,0,0.5348837209302325,0.5,16,2,0.7531444459155302,0.26875,0.7472527472527473,24.5,0.4896,False
EQX1050,Excavator,CUST14,S001,2025-03-23,2025-04-01,2025-04-02,2025-04-01,0.1,8.0,10,OP125,False,,False,4,26,False,False,1,0.9876543209876544,0.0125,9,3,0.6803908709204309,0.3458333333333334,0.5348837209302325,21.666666666666668,0.7073,True
EQX1050,Excavator,CUST12,S006,2025-04-27,2025-05-23,2025-05-24,2025-05-23,0.1,8.0,27,OP148,False,,False,5,0,False,False,0,0.9876543209876544,0.0125,26,4,0.7572067334372368,0.2625,0.9876543209876544,18.5,0.5395,True
EQX1050,Excavator,CUST02,S002,2025-05-23,2025-06-09,2025-06-09,2025-06-09,2.2,5.8,17,OP300,False,,False,6,54,False,False,1,0.725,0.275,17,5,0.8032962509473203,0.2125,0.9876543209876544,20.0,0.7068,True
EQX1050,Excavator,CUST14,S003,2025-08-02,2025-08-25,2025-08-26,2025-08-25,1.2,7.2,24,OP282,False,,False,7,63,False,False,1,0.8571428571428571,0.15,23,6,0.7902468757894336,0.22291666666666665,0.725,19.5,0.5846,True
EQX1050,Excavator,CUST18,S004,2025-10-27,2025-11-22,2025-11-22,2025-11-22,1.7,6.7,26,OP279,False,,False,8,11,False,False,0,0.7976190476190476,0.2125,26,7,0.7998034445542084,0.2125,0.8571428571428571,20.0,0.4836,False
EQX1050,Excavator,CUST11,S005,2025-12-03,2025-12-19,2025-12-20,2025-12-19,2.5,6.5,17,OP147,False,,False,9,4,False,True,,0.7222222222222222,0.3125,16,8,0.7995303949373133,0.2125,0.7976190476190476,20.75,0.7036,True
EQX1051,Excavator,CUST14,S006,2025-01-01,2025-01-29,2025-01-29,2025-01-29,2.6,5.3,28,OP109,False,,False,1,3,False,False,0,0.670886075949367,0.325,28,0,,,,,0.5077,True
EQX1051,Excavator,CUST01,S004,2025-02-01,2025-02-23,2025-02-23,2025-02-23,4.8,4.4,22,OP202,False,,False,2,33,False,False,1,0.47826086956521746,0.6,22,1,0.670886075949367,0.325,0.670886075949367,28.0,0.5965,True
EQX1051,Excavator,CUST02,S006,2025-03-28,2025-04-12,2025-04-13,2025-04-12,0.3,7.5,16,OP235,False,,False,3,7,False,False,0,0.9615384615384616,0.0375,15,2,0.5745734727572922,0.4625,0.47826086956521746,25.0,0.4552,False
EQX1051,Excavator,CUST04,S002,2025-04-19,2025-05-14,2025-05-15,2025-05-14,2.6,6.0,26,OP312,False,,False,4,19,False,False,1,0.6976744186046512,0.325,25,3,0.7035618023510154,0.3208333333333333,0.9615384615384616,21.666666666666668,0.6822,True
EQX1051,Excavator,CUST18,S006,2025-06-02,2025-06-29,2025-06-29,2025-06-29,1.4,7.2,27,OP266,False,,False,5,46,False,False,1,0.8372093023255814,0.175,27,4,0.7020899564144243,0.32187499999999997,0.6976744186046512,22.5,0.6596,True
EQX1051,Excavator,CUST12,,2025-08-14,2025-08-24,2025-08-24,2025-08-24,3.7,8.4,10,OP218,False,,False,6,22,True,False,1,0.6942148760330578,0.4625,10,5,0.7291138255966557,0.2925,0.8372093023255814,23.4,0.6969,True
EQX1051,Excavator,CUST07,S001,2025-09-15,2025-10-10,2025-10-10,2025-10-10,3.6,4.3,25,OP286,False,,False,7,11,False,False,0,0.5443037974683543,0.45,25,6,0.7232973340027228,0.3208333333333333,0.6942148760330578,21.166666666666668,0.5757,True
EQX1051,Excavator,CUST10,S002,2025-10-21,,2025-11-02,,2.7,4.9,12,OP124,True,True,True,8,18,True,False,1,0.6447368421052632,0.3375,12,7,0.6977268287835273,0.3392857142857143,0.5443037974683543,21.714285714285715,0.6235,True
EQX1051,Excavator,CUST01,S005,2025-11-20,2025-12-05,2025-12-05,2025-12-05,1.9,6.1,15,OP101,False,,False,9,19,False,True,,0.7625,0.2375,15,8,0.6911030804487442,0.3390625,0.6447368421052632,20.5,0.5796,True
EQX1052,Crane,CUST04,S001,2025-01-01,2025-01-15,2025-01-16,2025-01-15,2.1,2.9,15,OP274,False,,False,1,3,False,False,0,0.58,0.42000000000000004,14,0,,,,,0.4405,False
EQX1052,Crane,CUST12,S002,2025-01-18,2025-01-29,2025-01-30,2025-01-29,2.6,2.6,12,OP152,False,,False,2,8,False,False,0,0.5,0.52,11,1,0.58,0.42000000000000004,0.58,14.0,0.423,False
EQX1052,Crane,CUST03,S002,2025-02-06,2025-02-27,2025-02-27,2025-02-27,2.0,3.2,21,OP203,False,,False,3,57,False,False,1,0.6153846153846154,0.4,21,2,0.54,0.47000000000000003,0.5,12.5,0.5477,True
EQX1052,Crane,CUST12,S006,2025-04-25,2025-05-21,2025-05-21,2025-05-21,2.3,3.0,26,OP287,False,,False,4,6,False,False,0,0.5660377358490566,0.45999999999999996,26,3,0.5651282051282052,0.4466666666666667,0.6153846153846154,15.333333333333334,0.4598,False
EQX1052,Crane,CUST14,S002,2025-05-27,2025-06-10,2025-06-10,2025-06-10,2.3,2.7,14,OP242,False,,False,5,13,False,False,0,0.54,0.45999999999999996,14,4,0.565355587808418,0.45,0.5660377358490566,18.0,0.4069,False
EQX1052,Crane,CUST11,S004,2025-06-23,2025-07-20,2025-07-21,2025-07-20,2.7,2.5,28,OP125,False,,False,6,40,False,False,1,0.4807692307692307,0.54,27,5,0.5602844702467344,0.45199999999999996,0.54,17.2,0.5262,True
EQX1052,Crane,CUST13,S003,2025-08-29,2025-09-13,2025-09-14,2025-09-13,2.0,2.8,16,OP243,False,,False,7,7,False,False,0,0.5833333333333334,0.4,15,6,0.5470319303338171,0.4666666666666666,0.4807692307692307,18.833333333333332,0.3654,False
EQX1052,Crane,CUST01,S004,2025-09-20,2025-10-09,2025-10-10,2025-10-09,2.1,3.6,20,OP108,False,,False,8,58,False,False,1,0.631578947368421,0.42000000000000004,19,7,0.5522178450480337,0.4571428571428572,0.5833333333333334,18.285714285714285,0.5102,True
EQX1052,Crane,CUST13,S002,2025-12-06,2025-12-29,2025-12-29,2025-12-29,1.7,3.9,23,OP208,False,,False,9,56,False,True,,0.6964285714285715,0.33999999999999997,23,8,0.5621379828380821,0.4525,0.631578947368421,18.375,0.4821,False
EQX1053,Crane,CUST10,S004,2025-01-01,,2025-01-29,,4.9,4.9,28,OP103,True,True,True,1,6,True,False,0,0.5,0.9800000000000001,28,0,,,,,0.3922,False
